               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 100,            0.026208,            0.043707,           0.0017572,             0.99955,              0.8746,             0.98361,             0.75693,            0.024223,            0.025514,           0.0014994,           0.0050995,           0.0050995,           0.0050995
                 101,            0.026294,             0.04593,           0.0018292,             0.94439,             0.95254,             0.97407,             0.73786,            0.025188,            0.025731,          0.00069776,             0.00505,             0.00505,             0.00505
                 102,            0.026555,            0.045939,           0.0018327,             0.92517,             0.97535,             0.97991,              0.7544,            0.024491,            0.026181,           0.0007154,           0.0050005,           0.0050005,           0.0050005
                 103,            0.026001,            0.043428,           0.0018034,              0.9351,             0.96489,             0.97222,             0.74051,            0.024558,            0.026299,          0.00066436,            0.004951,            0.004951,            0.004951
                 104,            0.026158,            0.045232,           0.0016741,             0.94591,             0.97564,             0.98567,             0.75493,             0.02403,            0.025957,          0.00061697,           0.0049015,           0.0049015,           0.0049015
                 105,            0.025936,            0.044174,           0.0017286,             0.93916,             0.96921,             0.97826,             0.75035,            0.023916,             0.02597,          0.00078821,            0.004852,            0.004852,            0.004852
                 106,            0.026046,            0.043558,           0.0016597,             0.95066,             0.95992,             0.98244,             0.74557,            0.023665,            0.025938,          0.00057867,           0.0048025,           0.0048025,           0.0048025
                 107,            0.026758,            0.046186,           0.0017556,             0.93752,             0.96468,             0.98585,             0.76248,            0.023687,            0.026595,          0.00060654,            0.004753,            0.004753,            0.004753
                 108,            0.026288,            0.044779,           0.0016561,             0.92202,              0.9931,             0.98578,             0.76255,            0.023318,            0.025902,          0.00062093,           0.0047035,           0.0047035,           0.0047035
                 109,            0.026097,            0.043498,           0.0017716,             0.94931,             0.93758,             0.96885,             0.73759,            0.023914,            0.027232,          0.00062643,            0.004654,            0.004654,            0.004654
                 110,            0.025797,            0.044136,           0.0016999,                   1,             0.91424,             0.98565,             0.75714,            0.024132,            0.028019,          0.00061652,           0.0046045,           0.0046045,           0.0046045
                 111,            0.026083,            0.043904,           0.0017248,             0.94838,               0.956,             0.98481,             0.74227,            0.024018,            0.027432,          0.00066498,            0.004555,            0.004555,            0.004555
                 112,            0.026026,             0.04367,           0.0016288,             0.93874,             0.97424,               0.987,             0.74058,            0.024112,            0.026755,          0.00064165,           0.0045055,           0.0045055,           0.0045055
                 113,            0.025712,            0.043408,           0.0017191,             0.93844,             0.97686,             0.97742,             0.73835,            0.024401,            0.027263,          0.00064751,            0.004456,            0.004456,            0.004456
                 114,            0.025909,            0.042983,           0.0016307,             0.95259,             0.96204,             0.98597,             0.75989,             0.02429,             0.02707,          0.00062211,           0.0044065,           0.0044065,           0.0044065
                 115,             0.02532,             0.04299,           0.0017973,             0.95875,             0.95715,             0.98654,             0.73862,            0.024534,            0.028528,          0.00058952,            0.004357,            0.004357,            0.004357
                 116,            0.025504,             0.04248,           0.0017877,             0.95426,             0.96884,              0.9894,             0.74836,             0.02391,            0.027382,           0.0006496,           0.0043075,           0.0043075,           0.0043075
                 117,             0.02573,            0.043328,           0.0014966,              0.9349,             0.97959,             0.99227,             0.75963,            0.023506,            0.026882,          0.00057783,            0.004258,            0.004258,            0.004258
                 118,            0.025363,            0.042214,           0.0016376,             0.93593,              0.9932,             0.99266,             0.75611,            0.023706,            0.026058,           0.0005886,           0.0042085,           0.0042085,           0.0042085
                 119,            0.025624,            0.042728,           0.0015597,             0.94109,             0.97925,             0.99377,             0.74384,            0.024208,            0.026182,          0.00069924,            0.004159,            0.004159,            0.004159
